id,redshift,WFI_U38,WFI_U38_err,U,U_err,B,B_err,IA484,IA484_err,IA527,IA527_err,WFI_V,WFI_V_err,IA574,IA574_err,V,V_err,IA598,IA598_err,IA624,IA624_err,R,R_err,WFI_Rc,WFI_Rc_err,IA651,IA651_err,IA679,IA679_err,IA738,IA738_err,IA767,IA767_err,I,I_err,IA797,IA797_err,F814W,F814W_err,IA856,IA856_err,Z,Z_err,F098M,F098M_err,J1,J1_err,F105W,F105W_err,J2,J2_err,NB118,NB118_err,F125W,F125W_err,J3,J3_err,F140W,F140W_err,F160W,F160W_err,Hs,Hs_err,Hl,Hl_err,NB209,NB209_err,Ks,Ks_err,tenisK,tenisK_err,KsHI,KsHI_err,IRAC_36,IRAC_36_err,IRAC_45,IRAC_45_err,IRAC_58,IRAC_58_err,IRAC_80,IRAC_80_err
21542,3.44569,5.032780417E-08,1.2150928888E-07,,,3.89219649E-08,3.99173333E-08,9.451141615E-08,4.368567714E-08,1.0340029008E-07,4.568814902E-08,2.598606716E-07,4.191627178E-08,3.41069082E-07,1.15378134E-07,3.00650721E-07,3.43852065E-08,2.886162774E-07,4.434395262E-08,3.050419079E-07,5.156414334E-08,3.50936771E-07,1.754683855E-08,3.696430048E-07,3.719411488E-08,3.08362269E-07,4.04616279E-08,3.715078448E-07,5.098152672E-08,5.101603056E-07,5.55155832E-08,5.199386127E-07,1.410286215E-07,5.40644102E-07,6.25376736E-08,2.79039397E-07,1.591928975E-07,5.48295444E-07,4.45693672E-08,7.913630465E-07,2.113081647E-07,6.85069533E-07,8.26006509E-08,,,5.189522772E-07,1.68498554E-07,6.5135511E-07,5.06813604E-08,1.0532288E-06,1.7716504E-07,1.081098E-06,3.566198E-07,9.00326232E-07,4.90617648E-08,7.30948848E-07,2.12878736E-07,1.2067325E-06,1.4964795E-07,1.28777E-06,5.84192E-08,1.0054386562E-07,3.74747923E-07,1.31316449E-06,3.299345433E-07,2.09395E-06,6.436754E-07,1.664274144E-06,4.658343584E-07,2.391380803E-06,2.413196716E-07,2.20767546E-06,6.8905866E-08,2.01580218E-06,5.03950545E-07,3.868198815E-06,9.6704970375E-07,2.942056535E-06,7.664421633E-07,3.48650288E-06,8.87017306E-07
21589,2.728,,,4.120203752E-08,1.280606264E-08,1.22310565E-07,4.69063764E-08,1.445835455E-07,5.029701797E-08,2.644165014E-07,5.26124906E-08,2.880757958E-07,4.880064192E-08,3.33538716E-07,1.32863802E-07,3.44742003E-07,4.01831223E-08,3.897156846E-07,5.10642044E-08,3.494060236E-07,5.936746295E-08,3.671907015E-07,2.008908765E-08,3.472133264E-07,4.281566496E-08,3.470947132E-07,4.658175223E-08,3.671974144E-07,5.868807664E-08,3.879354336E-07,6.391417296E-08,3.250104819E-07,1.623919011E-07,5.13369784E-07,7.26662107E-08,5.65740708E-07,1.83308333E-07,4.59273776E-07,4.90198984E-08,2.421400992E-07,2.432920837E-07,6.43248369E-07,9.51000057E-08,,,9.697634296E-07,2.089109904E-07,8.65812168E-07,5.8567902E-08,7.8549328E-07,2.1263424E-07,8.512208E-07,4.26887E-07,1.2046122E-06,5.67926172E-08,1.11269928E-06,2.42627112E-07,2.25886425E-06,1.7061535E-07,3.33617E-06,6.76074E-08,4.355864924E-06,4.262220406E-07,3.998899778E-06,3.942302378E-07,4.279756E-06,7.563271E-07,5.15285959E-06,5.549977636E-07,5.518909445E-06,2.765560434E-07,5.287762185E-06,7.95111084E-08,7.45675028E-06,1.86418757E-06,8.67288367E-06,2.1682209175E-06,1.0207054E-05,2.5517635E-06,1.0784067E-05,2.69601675E-06
21621,3.41461,,,,,1.65632506E-07,4.67615694E-08,1.948464557E-07,5.214663072E-08,2.892783932E-07,5.450108182E-08,3.605566282E-07,4.847008143E-08,2.3714751E-07,1.37615118E-07,4.14438678E-07,4.11109987E-08,4.197797505E-07,5.289773588E-08,4.915877197E-07,6.156568401E-08,4.297322765E-07,2.148667115E-08,4.575035344E-07,4.37470344E-08,4.686966714E-07,4.831400674E-08,4.724686128E-07,6.089713184E-08,4.7584284E-07,6.629306112E-08,4.558713393E-07,1.683009588E-07,5.06718806E-07,7.47283481E-08,6.498166415E-07,1.899711775E-07,3.91515824E-07,5.4317906E-08,9.677364009E-07,2.522312822E-07,4.44223233E-07,9.8151849E-08,,,6.26588578E-07,1.819395872E-07,5.0917131E-07,6.01186974E-08,2.4389352E-07,1.7751552E-07,,,5.08580508E-07,5.4609684E-08,3.15312144E-07,2.11079512E-07,5.66989E-07,1.80710575E-07,8.17802E-07,6.52423E-08,5.633247384E-07,3.830201814E-07,1.267519735E-06,3.402467992E-07,6.043225E-07,6.450337E-07,1.887954714E-06,4.496783908E-07,1.377768126E-06,2.921871491E-07,1.18282461E-06,8.189785605E-08,1.029901215E-06,2.5747530375E-07,1.19921778E-06,2.99804445E-07,1.062178777E-06,7.035168404E-07,1.3334321E-06,7.88769856E-07
21623,3.1628,5.124655487E-07,1.2224925566E-07,2.40945964E-07,1.22573276E-08,3.39917487E-07,5.2302029E-08,4.252591175E-07,4.849588481E-08,8.603921382E-07,5.099132922E-08,8.464483615E-07,4.439252498E-08,8.246616E-07,1.30178724E-07,9.60079644E-07,3.91591891E-08,1.205218124E-06,4.969662808E-08,1.182019999E-06,5.770690501E-08,1.29357302E-06,6.46784217E-08,1.227312416E-06,4.037352464E-08,1.420059023E-06,4.507197261E-08,1.32155664E-06,5.731407984E-08,1.586029104E-06,6.208543968E-08,1.579054893E-06,1.586316849E-07,1.50173893E-06,7.22273012E-08,1.743003795E-06,1.787599645E-07,1.69864752E-06,5.75641392E-08,1.815970256E-06,2.358328583E-07,1.70305587E-06,9.58282263E-08,2.0468646E-06,8.8497882E-08,2.206598184E-06,1.387255072E-07,,,2.1170656E-06,1.3419224E-07,1.621225E-06,2.523332E-07,2.18023404E-06,5.43729348E-08,2.14084248E-06,1.60576752E-07,2.23998375E-06,1.8230035E-07,2.24742E-06,6.87651E-08,2.27466518E-06,2.575599976E-07,2.560801768E-06,2.680536712E-07,1.856929E-06,5.018049E-07,2.780463404E-06,3.395819828E-07,2.536158401E-06,2.657094265E-07,2.390499135E-06,2.14937562E-07,1.39938456E-06,3.4984614E-07,1.199234695E-06,2.9980867375E-07,2.143993357E-06,7.305893232E-07,,
21653,3.62764,7.860389257E-08,1.411177551E-07,,,5.96939642E-08,3.80956407E-08,1.341356372E-07,5.442901743E-08,1.543393374E-07,5.72291408E-08,2.469654865E-07,4.964876937E-08,9.44964096E-08,1.45223412E-07,3.11635704E-07,3.64084533E-08,3.916346896E-07,5.565861356E-08,5.00723453E-07,6.445463638E-08,4.877726925E-07,2.438869195E-08,5.121465664E-07,4.467115744E-08,5.17029103E-07,5.03750497E-08,5.319887328E-07,6.364975568E-08,5.750432688E-07,6.92754744E-08,7.692514089E-07,1.768429884E-07,6.61389924E-07,6.83891777E-08,8.386234285E-07,1.99744506E-07,6.91924672E-07,4.79981276E-08,8.080119893E-07,2.635468889E-07,6.876783E-07,9.27411372E-08,7.9152282E-07,9.6988419E-08,7.53950652E-07,1.551167324E-07,,,1.3107432E-06,1.51944E-07,4.845588E-07,2.837299E-07,1.09692468E-06,5.39265276E-08,1.32970208E-06,1.83831536E-07,1.3735205E-06,1.91860525E-07,1.36658E-06,6.59698E-08,1.37404312E-06,2.940491394E-07,1.957934648E-06,3.030507783E-07,3.223917E-06,5.725607E-07,3.23853616E-06,3.923032178E-07,3.064187434E-06,2.933848855E-07,2.978669295E-06,1.25307435E-07,3.744796825E-06,9.3619920625E-07,4.620255635E-06,1.15506390875E-06,3.048758724E-06,7.653050548E-07,6.20062268E-06,1.55015567E-06
21669,3.24655,,,5.013008896E-08,1.349824392E-08,3.02473067E-07,4.46687488E-08,4.197715113E-07,4.776565466E-08,5.763345416E-07,5.026075568E-08,5.362128891E-07,4.38193818E-08,8.82010878E-07,1.28034558E-07,6.37742486E-07,3.76610259E-08,8.528639108E-07,4.894209606E-08,9.364555934E-07,5.674645393E-08,7.722927185E-07,3.86145786E-08,7.9350668E-07,3.921316896E-08,7.784873965E-07,4.427440913E-08,8.22045272E-07,5.61486592E-08,8.385869184E-07,6.097138608E-08,8.328007038E-07,1.558161384E-07,1.02922066E-06,7.1437559E-08,9.321318435E-07,1.758882775E-07,8.89385368E-07,4.17791508E-08,9.021175528E-07,2.316112627E-07,1.02936033E-06,9.40380093E-08,9.4971789E-07,7.6797963E-08,9.320882312E-07,1.378653808E-07,,,1.0446696E-06,1.3117728E-07,5.0022E-07,2.417586E-07,1.12872696E-06,4.45556616E-08,8.506946E-07,1.58926488E-07,1.35227225E-06,1.6735585E-07,1.5071E-06,5.53685E-08,1.183007068E-06,2.534598974E-07,1.647571276E-06,2.643381567E-07,2.575835E-06,4.925322E-07,1.957396652E-06,3.37280929E-07,2.746270744E-06,2.646375977E-07,2.479496505E-06,1.42286088E-07,2.404942015E-06,6.0123550375E-07,2.646036335E-06,6.6150908375E-07,2.369126155E-06,7.349727957E-07,2.25921948E-06,8.20495396E-07
21678,2.90576,3.383250444E-07,2.066195831E-07,3.984071616E-07,1.870449168E-08,5.80189272E-07,6.82805058E-08,6.027237678E-07,7.318100381E-08,8.37360641E-07,7.651545842E-08,1.0425895021E-06,6.98254049E-08,9.5722515E-07,1.9311819E-07,1.05231637E-06,5.82480565E-08,8.92938959E-07,7.425045265E-08,1.041959151E-06,8.641908278E-08,1.13492035E-06,5.67460175E-08,1.13152536E-06,6.199005344E-08,1.074381118E-06,6.779766085E-08,1.175036464E-06,8.542803568E-08,1.303146768E-06,9.304308816E-08,1.096227132E-06,2.362956375E-07,1.1914943E-06,1.05314688E-07,9.71136374E-07,2.666760395E-07,1.3207118E-06,7.5755816E-08,1.173776626E-06,3.540375351E-07,1.28364048E-06,1.38358062E-07,,,9.656134236E-07,2.589873832E-07,1.34009484E-06,8.48752116E-08,1.4106976E-06,2.4720488E-07,4.214145E-07,4.393148E-07,1.43313444E-06,8.2203864E-08,1.97126216E-06,2.98206216E-07,1.79345275E-06,2.5104095E-07,2.03125E-06,9.79008E-08,2.215484974E-06,5.234313708E-07,3.553834594E-06,4.806838144E-07,8.134642E-06,8.74785E-07,2.239569988E-06,6.351934298E-07,3.26060329E-06,4.041060919E-07,3.31566627E-06,1.1622747E-07,2.906169315E-06,7.2654232875E-07,3.08675467E-06,7.716886675E-07,1.741610651E-06,8.315397893E-07,5.45954668E-06,1.36488667E-06
21710,2.75337,2.367776075E-07,1.345623447E-07,2.15092556E-07,1.282780408E-08,4.15042537E-07,3.28320603E-08,4.46619488E-07,4.797667751E-08,5.362200656E-07,5.001814654E-08,6.633676326E-07,4.275517229E-08,5.85152184E-07,1.27077648E-07,6.1445073E-07,3.52276206E-08,5.55111095E-07,4.879013161E-08,7.003871396E-07,5.674901987E-08,5.804901475E-07,3.88392926E-08,6.842164752E-07,3.815923184E-08,6.350498614E-07,4.43615566E-08,6.537231264E-07,5.605433152E-08,6.405201264E-07,6.129241008E-08,8.277932364E-07,1.543340019E-07,6.50808912E-07,7.22651467E-08,8.46329224E-07,1.75499467E-07,6.160042E-07,6.88274128E-08,3.642011573E-07,2.305216564E-07,7.29883701E-07,8.53009029E-08,,,1.0231307408E-06,1.321104288E-07,7.59202374E-07,5.73318348E-08,9.1711672E-07,1.285492E-07,7.196494E-07,2.324587E-07,9.09998388E-07,5.09635272E-08,1.06789424E-06,1.5461516E-07,1.11096675E-06,1.65745575E-07,1.51551E-06,6.57266E-08,1.395835518E-06,2.481605462E-07,1.0141509929E-06,2.583734196E-07,1.332011E-06,4.731936E-07,1.608048958E-06,3.303658898E-07,1.665757548E-06,2.513503104E-07,1.68505344E-06,1.10707008E-07,1.771429765E-06,4.4285744125E-07,1.89230692E-06,4.7307673E-07,2.412612356E-06,7.323077619E-07,1.64543764E-06,8.83899926E-07
21731,3.17635,,,1.794720424E-08,1.446727408E-08,2.96786568E-08,4.15985323E-08,,,1.142132432E-07,5.679039532E-08,1.630217905E-07,4.929417592E-08,2.16371676E-07,1.43573172E-07,2.11766902E-07,4.25074547E-08,1.618353968E-07,5.521796852E-08,4.223122742E-08,6.445601804E-08,2.24039858E-07,2.232659705E-08,2.354852256E-07,4.428854752E-08,2.643628562E-07,5.048686954E-08,2.442483904E-07,6.387932944E-08,3.347216928E-07,6.942204192E-08,3.523023075E-07,1.758265197E-07,3.49786788E-07,8.08879244E-08,1.255102745E-07,1.986413455E-07,3.69265176E-07,4.9003734E-08,,,2.8469169E-07,1.03054482E-07,,,5.125210664E-07,2.300100572E-07,4.52655504E-07,6.30364212E-08,5.1670528E-07,2.3086752E-07,1.084559E-06,6.322132E-07,6.09535068E-07,5.09532684E-08,1.87898144E-07,2.74115128E-07,5.46000075E-07,1.870584E-07,9.3064E-07,6.09422E-08,1.175893914E-06,4.054878658E-07,1.836145428E-06,4.274088914E-07,2.065586E-06,9.255571E-07,2.505006424E-06,5.949449646E-07,1.959259463E-06,3.009877675E-07,1.88892657E-06,9.108125625E-08,2.235177175E-06,5.5879429375E-07,2.54414933E-06,6.360373325E-07,2.857081293E-06,7.54379219E-07,8.5711388E-07,8.051239E-07
21759,3.40129,,,,,4.35158386E-07,5.07843284E-08,5.301217864E-07,5.453781818E-08,6.792020844E-07,5.695009276E-08,6.453675893E-07,4.84811323E-08,7.13501892E-07,1.4453925E-07,7.3134338E-07,4.29459661E-08,8.11718369E-07,5.555892903E-08,8.869280169E-07,6.46774784E-08,7.00596341E-07,4.814142035E-08,7.45095552E-07,4.375107168E-08,7.901998894E-07,5.052022489E-08,7.731887024E-07,6.399831584E-08,7.489399632E-07,6.975540528E-08,7.981443522E-07,1.761270498E-07,8.02692242E-07,8.21084172E-08,4.939536355E-07,1.999006425E-07,6.99598244E-07,5.5932338E-08,8.616924548E-07,2.628375884E-07,7.58941263E-07,1.08454986E-07,,,8.871570148E-07,1.603211204E-07,7.5214128E-07,6.31983444E-08,7.8851656E-07,1.5501304E-07,5.553812E-07,2.757503E-07,6.98989812E-07,4.97764944E-08,4.8953044E-07,1.83903888E-07,9.39770225E-07,1.9036505E-07,8.56266E-07,6.11592E-08,1.004648077E-06,3.13951559E-07,1.286920066E-06,3.200090363E-07,1.531865E-06,5.538759E-07,1.390285692E-06,4.13973724E-07,1.572432575E-06,2.888094356E-07,1.740581295E-06,1.20882054E-07,8.774868865E-07,2.19371721625E-07,9.85966594E-07,2.464916485E-07,,,1.57646132E-07,7.64698214E-07
21795,2.69018,6.704397E-07,2.181098479E-07,9.018632896E-07,2.001890352E-08,1.23030492E-06,6.85486555E-08,2.374983739E-06,7.726867329E-08,2.988813636E-06,8.068692032E-08,2.612425668E-06,7.056624235E-08,3.4154811E-06,2.03629302E-07,2.88746539E-06,6.00433702E-08,3.407406024E-06,7.833980044E-08,3.580729794E-06,9.14214815E-08,3.294135265E-06,1.6470619E-07,3.396211696E-06,6.502060144E-08,3.672815828E-06,7.164750358E-08,4.008969472E-06,9.045292288E-08,3.632647392E-06,9.8421444E-08,3.497995995E-06,2.495917866E-07,3.72363349E-06,1.14549973E-07,4.28379367E-06,2.81631467E-07,3.8968754E-06,8.02464068E-08,4.756870983E-06,3.739241077E-07,4.37671944E-06,1.4999688E-07,,,5.352905236E-06,2.314436012E-07,5.50381566E-06,8.87715888E-08,6.7357368E-06,2.310828E-07,6.880466E-06,4.500417E-07,7.81913784E-06,7.19189688E-08,8.61676144E-06,2.67402352E-07,1.059235E-05,2.76632125E-07,1.24229E-05,8.69937E-08,1.383904772E-05,4.38802338E-07,1.497085078E-05,4.301779716E-07,1.578663E-05,8.914065E-07,1.84688992E-05,5.70523128E-07,1.768622443E-05,4.375159964E-07,1.838629245E-05,1.314733875E-07,3.099922665E-05,7.7498066625E-06,3.62517504E-05,9.0629376E-06,4.078760708E-05,1.019690177E-05,3.91087228E-05,9.7771807E-06
21879,2.79968,8.138105507E-08,1.1785219061E-07,2.004324448E-07,1.1044793312E-08,4.20226833E-07,3.3883811E-08,5.709640698E-07,4.634699409E-08,5.548524898E-07,4.877859022E-08,5.735219137E-07,4.258511764E-08,7.11428778E-07,1.24188582E-07,6.81107288E-07,2.99203815E-08,7.264440106E-07,4.753095314E-08,7.496245675E-07,5.509359381E-08,7.156785485E-07,3.57838701E-08,7.011761568E-07,3.883356112E-08,7.733432603E-07,4.321254421E-08,8.681473872E-07,5.486608272E-08,7.98527136E-07,5.945334384E-08,7.778549805E-07,1.519697634E-07,7.87983613E-07,5.53565637E-08,1.13444903E-06,1.707449575E-07,8.21498904E-07,5.2319946E-08,1.028646701E-06,2.264811588E-07,9.7878357E-07,7.24199112E-08,1.0270755E-06,8.4039219E-08,1.045261336E-06,1.308223168E-07,,,1.0621208E-06,1.2651288E-07,5.983032E-07,2.346954E-07,1.40997744E-06,5.19698856E-08,1.59532968E-06,1.5134868E-07,1.65886E-06,1.75577375E-07,1.98982E-06,6.54124E-08,1.940048416E-06,2.423794358E-07,2.145806573E-06,2.533435877E-07,1.030185E-06,4.714125E-07,2.591109676E-06,3.215946744E-07,1.960018137E-06,2.500807421E-07,2.617135845E-06,2.02707525E-07,3.17680587E-06,7.942014675E-07,3.57923589E-06,8.948089725E-07,3.654118479E-06,1.299016499E-06,1.93325286E-06,1.45368692E-06
21896,3.438,6.332806123E-08,1.395429406E-07,,,,,5.123503225E-07,5.078140903E-08,3.906999982E-07,5.301078362E-08,5.990054345E-07,4.645088363E-08,6.89996286E-07,1.33865406E-07,7.40336597E-07,3.9514458E-08,7.616842035E-07,5.148731907E-08,8.453578151E-07,6.008336021E-08,8.447400535E-07,4.223694535E-08,8.76032824E-07,4.194764976E-08,9.453160326E-07,4.709542462E-08,7.5149872E-07,5.949029264E-08,8.51696736E-07,6.469827408E-08,1.062953424E-06,1.640022501E-07,8.09645001E-07,7.54134991E-08,8.6564933E-07,1.851258435E-07,1.1045004E-06,4.88567484E-08,7.911628326E-07,2.456936444E-07,1.0274247E-06,9.9180333E-08,,,3.766834232E-07,1.675709056E-07,9.26312928E-07,5.82659994E-08,9.2510184E-07,1.7066712E-07,7.399794E-07,3.547583E-07,9.73830036E-07,4.69410816E-08,4.83709296E-07,1.93645872E-07,9.84470475E-07,1.727043E-07,1.18181E-06,5.61794E-08,6.330974704E-07,3.148811072E-07,1.805425617E-06,3.009262796E-07,4.924028E-07,6.688984E-07,2.117034284E-06,4.228572386E-07,2.717336209E-06,2.890911135E-07,2.353474035E-06,8.78919063E-08,1.271365655E-06,3.1784141375E-07,1.7160964E-06,4.290241E-07,1.089356796E-06,7.551491046E-07,2.32927086E-06,8.53543642E-07
21949,2.79368,,,2.22867484E-07,1.312887576E-08,4.52258963E-07,4.34775315E-08,6.182372366E-07,5.020481566E-08,7.587360568E-07,5.280186726E-08,8.856070657E-07,4.597140462E-08,9.32463528E-07,1.33833318E-07,9.88187357E-07,3.89855402E-08,1.081032568E-06,5.131865409E-08,1.046942996E-06,5.945292849E-08,1.0991942635E-06,5.49597705E-08,1.098078048E-06,4.096379568E-08,1.199691344E-06,4.647702702E-08,1.15965976E-06,5.865954144E-08,1.155816816E-06,6.391467456E-08,1.175708625E-06,1.631447649E-07,1.15353084E-06,7.35322337E-08,1.181177725E-06,1.842563775E-07,1.18696896E-06,4.26794376E-08,1.104476458E-06,2.431129979E-07,1.33174233E-06,9.8359857E-08,1.3760802E-06,8.9265231E-08,1.584627072E-06,1.444233252E-07,,,1.753336E-06,1.4208272E-07,2.230788E-07,2.629326E-07,2.00008752E-06,5.14472844E-08,1.96711256E-06,1.7203816E-07,3.093368E-06,1.82385425E-07,3.58789E-06,6.29385E-08,4.18214338E-06,2.738162824E-07,4.09366898E-06,2.864792692E-07,4.370835E-06,5.360907E-07,5.057200108E-06,3.616401372E-07,4.269179663E-06,2.703970633E-07,4.35660051E-06,1.28528031E-07,6.247108805E-06,1.56177720125E-06,6.72633134E-06,1.681582835E-06,6.238835119E-06,1.55970877975E-06,4.7161275E-06,1.179031875E-06
21954,2.559,5.336242597E-07,1.365958811E-07,7.794388952E-07,1.295340816E-08,1.15189347E-06,4.94494338E-08,1.828530707E-06,5.435533655E-08,2.097359712E-06,5.724878612E-08,2.083088995E-06,5.017137896E-08,2.17577268E-06,1.45572942E-07,2.22011279E-06,4.41239736E-08,2.306073495E-06,5.575394143E-08,2.377303934E-06,6.462132379E-08,2.490713925E-06,1.24535123E-07,2.510691264E-06,4.575594352E-08,2.492047027E-06,5.070553239E-08,2.507748752E-06,6.430348096E-08,2.251752624E-06,6.974216304E-08,2.424282978E-06,1.783333305E-07,2.54658929E-06,7.97623894E-08,2.687435725E-06,2.002435305E-07,2.5301804E-06,6.5612404E-08,2.342019702E-06,2.657261015E-07,2.90053674E-06,1.0488033E-07,3.1054221E-06,9.915939E-08,3.196377212E-06,1.54173502E-07,,,3.5162504E-06,1.4771328E-07,3.564458E-06,2.715323E-07,4.20809004E-06,6.16216236E-08,4.6318048E-06,1.77468816E-07,4.74744125E-06,2.0607625E-07,5.06403E-06,7.75559E-08,4.774491022E-06,2.829594132E-07,7.259591283E-06,2.97167793E-07,3.986182E-06,5.555746E-07,5.925218934E-06,3.79042194E-07,5.663154357E-06,2.923130567E-07,5.97781014E-06,2.37219228E-07,9.258940635E-06,2.31473515875E-06,1.01054389E-05,2.526359725E-06,1.09905477E-05,2.747636925E-06,1.14694398E-05,2.86735995E-06
21962,3.37431,4.153667994E-08,1.47248423E-07,2.270397136E-08,1.49726444E-08,2.7812187E-07,4.55699413E-08,4.511982284E-07,5.2821499E-08,7.004623342E-07,5.513437934E-08,6.233945973E-07,4.760586048E-08,6.46966278E-07,1.39340994E-07,6.51828126E-07,3.71933544E-08,8.028722746E-07,5.360569313E-08,6.7750685E-07,6.259985652E-08,7.1099051E-07,3.55495255E-08,6.940477696E-07,4.298005472E-08,7.278719765E-07,4.900398598E-08,6.747885648E-07,6.201409648E-08,8.251309968E-07,6.740069424E-08,8.037528798E-07,1.707287907E-07,8.09170212E-07,7.04338177E-08,1.14591945E-06,1.92811229E-07,7.60383416E-07,4.73599852E-08,5.113090749E-07,2.555644915E-07,6.9203106E-07,9.24734232E-08,,,5.908663236E-07,2.035674032E-07,8.04196182E-07,6.06632844E-08,6.957132E-07,2.048644E-07,6.868909E-07,4.574373E-07,7.32302028E-07,4.96583688E-08,3.32733016E-07,2.41068352E-07,5.3087825E-07,1.8246435E-07,9.23747E-07,5.94026E-08,4.937692098E-07,3.61957628E-07,5.563168066E-07,3.60064274E-07,9.52101E-07,8.446273E-07,1.139016232E-06,5.162642578E-07,1.299398716E-06,2.936617208E-07,1.525483095E-06,8.803540305E-08,8.042923945E-07,2.01073098625E-07,1.124122145E-06,2.8103053625E-07,6.377248097E-07,7.261646348E-07,,
22026,3.4031,,,,,2.87028014E-07,4.48443658E-08,4.66962698E-07,4.786160174E-08,2.404301994E-07,5.038781654E-08,4.962613118E-07,4.419757905E-08,1.115614956E-06,1.2826032E-07,8.64076321E-07,3.53016812E-08,1.116207411E-06,4.907134364E-08,1.129092552E-06,5.694008371E-08,1.211059415E-06,6.05528561E-08,1.261070288E-06,3.949919472E-08,1.281470191E-06,4.462374024E-08,1.145413696E-06,5.661954384E-08,1.326340752E-06,6.140416656E-08,1.137542328E-06,1.569464598E-07,1.4080492E-06,6.45566573E-08,1.57510093E-06,1.763801585E-07,1.38455616E-06,5.86733584E-08,1.403096999E-06,2.336687372E-07,1.567764E-06,8.41586886E-08,1.4624973E-06,8.6936553E-08,1.615770296E-06,1.368421628E-07,,,1.6970512E-06,1.3178152E-07,1.615617E-06,2.446588E-07,1.65162696E-06,5.3411994E-08,1.64069864E-06,1.56954896E-07,1.5765115E-06,1.80665475E-07,1.88107E-06,6.76614E-08,1.541145622E-06,2.481646638E-07,2.56553918E-06,2.639241572E-07,3.267884E-06,4.960841E-07,4.238301384E-06,3.351720796E-07,3.182871489E-06,2.582832994E-07,3.877615215E-06,2.067538395E-07,2.45727643E-06,6.143191075E-07,3.061775195E-06,7.6544379875E-07,2.568498526E-06,8.115004425E-07,5.4188022E-06,1.35470055E-06
22047,2.60108,2.909904333E-07,1.461493201E-07,2.593860136E-07,1.493093392E-08,4.40296467E-07,3.98074443E-08,5.038466583E-07,5.24692882E-08,6.44746728E-07,5.476956786E-08,6.937360671E-07,4.724912123E-08,4.21399098E-07,1.38380646E-07,6.81433195E-07,3.43418195E-08,6.855733533E-07,5.32414971E-08,7.711952408E-07,6.218348341E-08,7.336648405E-07,3.66831847E-08,7.614268672E-07,4.266380112E-08,7.267558959E-07,4.867466808E-08,6.358051744E-07,6.158639152E-08,7.488155664E-07,6.694343568E-08,6.772850955E-07,1.695943665E-07,7.74458516E-07,6.47953297E-08,9.141241005E-07,1.914835585E-07,8.64562472E-07,4.71245472E-08,9.707607375E-07,2.538933594E-07,8.78674905E-07,8.51934321E-08,,,9.789890124E-07,1.842924692E-07,1.01716026E-06,6.04814214E-08,8.4876584E-07,1.871012E-07,5.930811E-07,4.205129E-07,1.2187056E-06,4.91355684E-08,1.047179224E-06,2.20479952E-07,1.35813525E-06,1.8111955E-07,1.63121E-06,5.90034E-08,1.83001585E-06,3.41446833E-07,2.443624188E-06,3.320265509E-07,1.800659E-08,7.856379E-07,1.393946214E-06,4.712905878E-07,1.943246599E-06,2.916488134E-07,1.98536814E-06,8.77214733E-08,1.931986525E-06,4.8299663125E-07,1.98633243E-06,4.965831075E-07,2.342233025E-06,7.332355602E-07,2.69970302E-07,7.86893842E-07
22077,2.60921,1.691834326E-07,1.2532844275E-07,3.77479844E-07,1.379021728E-08,5.48590536E-07,3.55864743E-08,8.67592362E-07,4.929999826E-08,9.682671252E-07,5.188540252E-08,8.714823372E-07,4.520739253E-08,1.092505866E-06,1.31598618E-07,9.50664665E-07,3.41463762E-08,9.830844782E-07,5.043311108E-08,9.582068694E-07,5.844066516E-08,1.076031524E-06,5.38015762E-08,1.040966064E-06,4.026793424E-08,1.079527372E-06,4.565786198E-08,1.005122808E-06,5.76551024E-08,1.0017935136E-06,6.281847792E-08,1.082154528E-06,1.604256342E-07,1.09503251E-06,6.36191702E-08,1.213568395E-06,1.81169365E-07,1.19472988E-06,4.30918808E-08,4.471681877E-07,2.388129265E-07,1.15402068E-06,8.60739993E-08,1.3508847E-06,8.7411753E-08,1.23908064E-06,1.43271296E-07,,,1.39672E-06,1.41492E-07,1.280993E-06,2.585182E-07,1.83360612E-06,5.12847372E-08,1.72714864E-06,1.68036456E-07,2.131385E-06,1.75821325E-07,2.5389E-06,6.39278E-08,3.02061989E-06,2.66269751E-07,3.621237905E-06,2.787872633E-07,2.873569E-06,5.216841E-07,2.732822628E-06,3.55551145E-07,2.973009347E-06,2.641686726E-07,2.798284575E-06,1.33082706E-07,3.442113675E-06,8.6052841875E-07,3.45001922E-06,8.62504805E-07,3.915531059E-06,9.7888276475E-07,5.9099733E-06,1.477493325E-06
